server_id,window_start,window_end,avg_cpu,avg_mem,alert
server_1,22:24:40,22:25:10,53.56,39.52,
server_1,22:24:50,22:25:20,49.98,38.74,
server_1,22:25:00,22:25:30,48.38,39.98,
server_1,22:25:10,22:25:40,39.25,49.96,
server_1,22:25:20,22:25:50,52.75,54.82,
server_1,22:25:30,22:26:00,51.9,52.37,
server_1,22:25:40,22:26:10,62.71,34.38,
server_1,22:25:50,22:26:20,48.63,29.65,
server_1,22:26:00,22:26:30,53.05,36.03,
server_1,22:26:10,22:26:40,49.37,38.92,
server_1,22:26:20,22:26:50,55.65,45.73,
server_1,22:26:30,22:27:00,47.51,50.1,
server_1,22:26:40,22:27:10,41.49,52.86,
server_1,22:26:50,22:27:20,53.49,53.34,
server_1,22:27:00,22:27:30,55.68,40.67,
server_1,22:27:10,22:27:40,57.8,42.8,
server_1,22:27:20,22:27:50,52.79,40.79,
server_1,22:27:30,22:28:00,64.67,43.59,
server_1,22:27:40,22:28:10,65.27,46.7,
server_1,22:27:50,22:28:20,63.38,37.23,
server_1,22:28:00,22:28:30,66.79,50.55,
server_1,22:28:10,22:28:40,70.25,56.73,
server_1,22:28:20,22:28:50,57.73,61.46,
server_1,22:28:30,22:29:00,52.41,45.83,
server_1,22:28:40,22:29:10,46.35,47.06,
server_1,22:28:50,22:29:20,50.34,45.27,
server_1,22:29:00,22:29:30,60.24,52.53,
server_1,22:29:10,22:29:40,58.44,39.7,
server_1,22:29:20,22:29:50,62.25,47.49,
server_1,22:29:30,22:30:00,41.44,44.13,
server_1,22:29:40,22:30:10,61.01,47.44,
server_1,22:29:50,22:30:20,54.58,40.51,
server_1,22:30:00,22:30:30,54.69,38.99,
server_1,22:30:10,22:30:40,38.93,40.39,
server_1,22:30:20,22:30:50,50.79,49.53,
server_1,22:30:30,22:31:00,49.75,44.42,
server_1,22:30:40,22:31:10,51.29,41.31,
server_1,22:30:50,22:31:20,40.19,33.52,
server_1,22:31:00,22:31:30,49.48,47.25,
server_1,22:31:10,22:31:40,56.88,45.22,
server_1,22:31:20,22:31:50,55.68,52.31,
server_1,22:31:30,22:32:00,48.9,55.45,
server_1,22:31:40,22:32:10,50.68,69.49,
server_1,22:31:50,22:32:20,55.88,65.98,
server_1,22:32:00,22:32:30,60.41,66.54,
server_1,22:32:10,22:32:40,55.77,50.75,
server_1,22:32:20,22:32:50,52.4,48.86,
server_1,22:32:30,22:33:00,45.86,34.73,
server_1,22:32:40,22:33:10,51.13,41.11,
server_1,22:32:50,22:33:20,53.64,42.24,
server_1,22:33:00,22:33:30,54.67,41.3,
server_1,22:33:10,22:33:40,53.05,37.64,
server_1,22:33:20,22:33:50,56.11,36.33,
server_1,22:33:30,22:34:00,58.3,47.86,
server_1,22:33:40,22:34:10,48.98,58.38,
server_1,22:33:50,22:34:20,38.47,55.28,
server_1,22:34:00,22:34:30,33.98,49.32,
server_1,22:34:10,22:34:40,48.76,46.79,
server_1,22:34:20,22:34:50,62.57,54.84,
server_1,22:34:30,22:35:00,66.25,65.36,
server_1,22:34:40,22:35:10,44.21,55.81,
server_1,22:34:50,22:35:20,35.8,52.35,
server_1,22:35:00,22:35:30,35.86,47.74,
server_1,22:35:10,22:35:40,42.6,50.19,
server_1,22:35:20,22:35:50,43.3,46.94,
server_1,22:35:30,22:36:00,44.64,42.13,
server_1,22:35:40,22:36:10,46.06,46.21,
server_1,22:35:50,22:36:20,48.69,56.39,
server_1,22:36:00,22:36:30,56.72,66.31,
server_1,22:36:10,22:36:40,62.14,72.46,
server_1,22:36:20,22:36:50,64.51,62.82,
server_1,22:36:30,22:37:00,55.0,46.56,
server_1,22:36:40,22:37:10,48.72,44.93,
server_1,22:36:50,22:37:20,45.14,46.94,
server_1,22:37:00,22:37:30,54.09,49.5,
server_1,22:37:10,22:37:40,58.61,48.11,
server_1,22:37:20,22:37:50,68.36,57.79,
server_1,22:37:30,22:38:00,55.1,57.56,
server_1,22:37:40,22:38:10,55.77,53.33,
server_1,22:37:50,22:38:20,57.58,41.62,
server_1,22:38:00,22:38:30,74.97,51.27,
server_1,22:38:10,22:38:40,74.99,49.04,
server_1,22:38:20,22:38:50,65.9,66.2,
server_1,22:38:30,22:39:00,56.73,54.26,
server_1,22:38:40,22:39:10,46.29,51.53,
server_1,22:38:50,22:39:20,43.5,40.73,
server_1,22:39:00,22:39:30,42.9,49.2,
server_1,22:39:10,22:39:40,43.15,55.17,
server_1,22:39:20,22:39:50,47.79,57.62,
server_1,22:39:30,22:40:00,44.6,62.49,
server_1,22:39:40,22:40:10,52.56,60.98,
server_1,22:39:50,22:40:20,43.64,51.32,
server_1,22:40:00,22:40:30,42.64,38.11,
server_1,22:40:10,22:40:40,40.71,35.44,
server_1,22:40:20,22:40:50,54.83,31.42,
server_1,22:40:30,22:41:00,69.79,46.15,
server_1,22:40:40,22:41:10,72.26,55.27,
server_1,22:40:50,22:41:20,64.1,59.65,
server_1,22:41:00,22:41:30,45.13,59.95,
server_1,22:41:10,22:41:40,49.64,47.5,
server_1,22:41:20,22:41:50,54.98,52.25,
server_1,22:41:30,22:42:00,66.34,42.99,
server_1,22:41:40,22:42:10,57.87,52.02,
server_1,22:41:50,22:42:20,49.37,51.08,
server_1,22:42:00,22:42:30,56.41,46.95,
server_1,22:42:10,22:42:40,58.02,45.06,
server_1,22:42:20,22:42:50,58.94,45.97,
server_1,22:42:30,22:43:00,49.38,47.94,
server_1,22:42:40,22:43:10,44.96,48.74,
server_1,22:42:50,22:43:20,48.47,54.92,
server_1,22:43:00,22:43:30,52.23,63.22,
server_1,22:43:10,22:43:40,59.55,65.53,
server_1,22:43:20,22:43:50,53.35,61.18,
server_1,22:43:30,22:44:00,44.46,51.36,
server_1,22:43:40,22:44:10,49.65,55.46,
server_1,22:43:50,22:44:20,56.42,57.46,
server_1,22:44:00,22:44:30,54.71,63.54,
server_1,22:44:10,22:44:40,48.78,66.01,
server_1,22:44:20,22:44:50,54.6,68.87,
server_1,22:44:30,22:45:00,74.83,55.05,
server_1,22:44:40,22:45:10,67.53,39.01,
server_1,22:44:50,22:45:20,63.49,41.25,
server_1,22:45:00,22:45:30,57.19,44.24,
server_1,22:45:10,22:45:40,61.19,65.03,
server_1,22:45:20,22:45:50,56.72,58.04,
server_1,22:45:30,22:46:00,40.22,73.21,
server_1,22:45:40,22:46:10,39.67,62.22,
server_1,22:45:50,22:46:20,30.49,64.83,
server_1,22:46:00,22:46:30,48.21,49.7,
server_1,22:46:10,22:46:40,57.43,38.97,
server_1,22:46:20,22:46:50,80.16,48.14,
server_1,22:46:30,22:47:00,77.46,49.57,
server_1,22:46:40,22:47:10,59.07,60.12,
server_1,22:46:50,22:47:20,35.82,46.8,
server_1,22:47:00,22:47:30,42.01,52.47,
server_1,22:47:10,22:47:40,49.52,54.94,
server_1,22:47:20,22:47:50,56.85,53.89,
server_1,22:47:30,22:48:00,46.84,70.28,
server_1,22:47:40,22:48:10,58.3,74.82,
server_1,22:47:50,22:48:20,59.13,76.38,
server_1,22:48:00,22:48:30,56.79,62.37,
server_1,22:48:10,22:48:40,50.28,61.68,
server_1,22:48:20,22:48:50,48.92,53.4,
server_1,22:48:30,22:49:00,45.05,54.09,
server_1,22:48:40,22:49:10,41.52,45.26,
server_1,22:48:50,22:49:20,42.91,53.41,
server_1,22:49:00,22:49:30,48.65,51.25,
server_1,22:49:10,22:49:40,44.12,52.84,
server_1,22:49:20,22:49:50,48.13,47.79,
server_1,22:49:30,22:50:00,53.27,53.27,
server_1,22:49:40,22:50:10,66.12,51.69,
server_1,22:49:50,22:50:20,69.82,48.53,
server_1,22:50:00,22:50:30,56.25,38.47,
server_1,22:50:10,22:50:40,51.0,38.16,
server_1,22:50:20,22:50:50,50.25,37.81,
server_1,22:50:30,22:51:00,47.62,49.36,
server_1,22:50:40,22:51:10,59.89,48.94,
server_1,22:50:50,22:51:20,62.67,48.32,
server_1,22:51:00,22:51:30,68.51,43.15,
server_1,22:51:10,22:51:40,53.15,33.12,
server_1,22:51:20,22:51:50,55.23,37.59,
server_1,22:51:30,22:52:00,56.92,36.39,
server_1,22:51:40,22:52:10,62.11,44.45,
server_1,22:51:50,22:52:20,44.47,48.58,
server_10,20:52:00,20:52:30,60.15,29.66,
server_10,20:52:10,20:52:40,49.26,45.17,
server_10,20:52:20,20:52:50,41.61,49.19,
server_10,20:52:30,20:53:00,43.29,51.76,
server_10,20:52:40,20:53:10,38.82,41.39,
server_10,20:52:50,20:53:20,42.21,51.11,
server_10,20:53:00,20:53:30,40.97,47.83,
server_10,20:53:10,20:53:40,48.55,53.15,
server_10,20:53:20,20:53:50,51.36,50.1,
server_10,20:53:30,20:54:00,53.2,65.7,
server_10,20:53:40,20:54:10,61.27,64.33,
server_10,20:53:50,20:54:20,58.03,68.11,
server_10,20:54:00,20:54:30,48.54,60.31,
server_10,20:54:10,20:54:40,32.69,66.77,
server_10,20:54:20,20:54:50,39.23,64.37,
server_10,20:54:30,20:55:00,52.14,62.37,
server_10,20:54:40,20:55:10,56.76,52.68,
server_10,20:54:50,20:55:20,54.33,52.72,
server_10,20:55:00,20:55:30,53.34,55.6,
server_10,20:55:10,20:55:40,53.86,70.37,
server_10,20:55:20,20:55:50,55.86,62.71,
server_10,20:55:30,20:56:00,56.82,58.71,
server_10,20:55:40,20:56:10,66.37,44.7,
server_10,20:55:50,20:56:20,62.93,51.06,
server_10,20:56:00,20:56:30,59.32,64.58,
server_10,20:56:10,20:56:40,50.07,67.96,
server_10,20:56:20,20:56:50,46.44,70.15,
server_10,20:56:30,20:57:00,57.16,42.93,
server_10,20:56:40,20:57:10,55.65,38.95,
server_10,20:56:50,20:57:20,66.12,28.48,
server_10,20:57:00,20:57:30,49.3,39.46,
server_10,20:57:10,20:57:40,51.3,40.21,
server_10,20:57:20,20:57:50,35.26,41.46,
server_10,20:57:30,20:58:00,43.62,46.59,
server_10,20:57:40,20:58:10,61.66,60.47,
server_10,20:57:50,20:58:20,77.26,68.33,
server_10,20:58:00,20:58:30,79.69,59.53,
server_10,20:58:10,20:58:40,61.85,45.0,
server_10,20:58:20,20:58:50,43.18,47.63,
server_10,20:58:30,20:59:00,43.07,58.72,
server_10,20:58:40,20:59:10,49.35,75.28,
server_10,20:58:50,20:59:20,56.57,77.5,
server_10,20:59:00,20:59:30,48.52,64.93,
server_10,20:59:10,20:59:40,37.76,47.86,
server_10,20:59:20,20:59:50,45.18,45.19,
server_10,20:59:30,21:00:00,46.39,49.51,
server_10,20:59:40,21:00:10,54.72,50.86,
server_10,20:59:50,21:00:20,51.93,53.47,
server_10,21:00:00,21:00:30,56.84,55.76,
server_10,21:00:10,21:00:40,50.27,64.56,
server_10,21:00:20,21:00:50,48.4,62.34,
server_10,21:00:30,21:01:00,47.48,63.46,
server_10,21:00:40,21:01:10,47.65,61.66,
server_10,21:00:50,21:01:20,45.32,56.33,
server_10,21:01:00,21:01:30,56.46,57.51,
server_10,21:01:10,21:01:40,54.62,57.42,
server_10,21:01:20,21:01:50,51.5,63.78,
server_10,21:01:30,21:02:00,37.2,62.09,
server_10,21:01:40,21:02:10,41.55,58.54,
server_10,21:01:50,21:02:20,42.16,49.35,
server_10,21:02:00,21:02:30,44.52,51.3,
server_10,21:02:10,21:02:40,40.53,47.76,
server_10,21:02:20,21:02:50,51.04,50.88,
server_10,21:02:30,21:03:00,48.82,43.46,
server_10,21:02:40,21:03:10,60.72,48.05,
server_10,21:02:50,21:03:20,66.38,52.42,
server_10,21:03:00,21:03:30,63.31,53.77,
server_10,21:03:10,21:03:40,56.31,50.76,
server_10,21:03:20,21:03:50,39.23,51.24,
server_10,21:03:30,21:04:00,44.04,52.74,
server_10,21:03:40,21:04:10,53.73,49.38,
server_10,21:03:50,21:04:20,61.02,42.7,
server_10,21:04:00,21:04:30,64.23,49.43,
server_10,21:04:10,21:04:40,48.22,50.01,
server_10,21:04:20,21:04:50,62.06,53.28,
server_10,21:04:30,21:05:00,53.18,47.86,
server_10,21:04:40,21:05:10,57.14,50.79,
server_10,21:04:50,21:05:20,50.71,42.89,
server_10,21:05:00,21:05:30,58.32,54.78,
server_10,21:05:10,21:05:40,66.63,67.36,
server_10,21:05:20,21:05:50,62.29,71.26,
server_10,21:05:30,21:06:00,61.55,59.65,
server_10,21:05:40,21:06:10,57.1,49.14,
server_10,21:05:50,21:06:20,49.63,44.91,
server_10,21:06:00,21:06:30,55.24,41.72,
server_10,21:06:10,21:06:40,56.58,32.95,
server_10,21:06:20,21:06:50,68.11,47.55,
server_10,21:06:30,21:07:00,62.12,56.35,
server_10,21:06:40,21:07:10,56.24,74.01,
server_10,21:06:50,21:07:20,50.38,67.64,
server_10,21:07:00,21:07:30,47.03,69.18,
server_10,21:07:10,21:07:40,41.84,61.38,
server_10,21:07:20,21:07:50,41.28,63.95,
server_10,21:07:30,21:08:00,42.18,58.45,
server_10,21:07:40,21:08:10,46.8,52.64,
server_10,21:07:50,21:08:20,53.0,43.86,
server_10,21:08:00,21:08:30,47.66,49.55,
server_10,21:08:10,21:08:40,52.93,53.81,
server_10,21:08:20,21:08:50,52.97,63.86,
server_10,21:08:30,21:09:00,55.71,54.16,
server_10,21:08:40,21:09:10,42.96,66.72,
server_10,21:08:50,21:09:20,43.81,66.83,
server_10,21:09:00,21:09:30,59.48,70.49,
server_10,21:09:10,21:09:40,73.31,52.68,
server_10,21:09:20,21:09:50,62.71,43.9,
server_10,21:09:30,21:10:00,48.8,39.84,
server_10,21:09:40,21:10:10,35.22,60.81,
server_10,21:09:50,21:10:20,38.89,70.0,
server_10,21:10:00,21:10:30,23.6,83.74,Memory saturation suspected
server_10,21:10:10,21:10:40,39.29,57.38,
server_10,21:10:20,21:10:50,37.91,50.91,
server_10,21:10:30,21:11:00,63.4,43.46,
server_10,21:10:40,21:11:10,57.44,53.21,
server_10,21:10:50,21:11:20,51.45,48.94,
server_10,21:11:00,21:11:30,39.01,40.06,
server_10,21:11:10,21:11:40,47.36,36.58,
server_10,21:11:20,21:11:50,50.15,41.01,
server_10,21:11:30,21:12:00,52.14,43.6,
server_10,21:11:40,21:12:10,43.1,44.08,
server_10,21:11:50,21:12:20,40.48,52.12,
server_10,21:12:00,21:12:30,40.89,67.62,
server_10,21:12:10,21:12:40,46.84,72.86,
server_10,21:12:20,21:12:50,57.53,70.78,
server_10,21:12:30,21:13:00,61.86,70.77,
server_10,21:12:40,21:13:10,65.56,67.38,
server_10,21:12:50,21:13:20,52.25,67.35,
server_10,21:13:00,21:13:30,46.72,53.56,
server_10,21:13:10,21:13:40,31.04,59.39,
server_10,21:13:20,21:13:50,40.51,56.85,
server_10,21:13:30,21:14:00,41.91,61.82,
server_10,21:13:40,21:14:10,57.74,64.46,
server_10,21:13:50,21:14:20,54.34,55.01,
server_10,21:14:00,21:14:30,64.57,56.24,
server_10,21:14:10,21:14:40,63.61,60.17,
server_10,21:14:20,21:14:50,79.52,53.13,
server_10,21:14:30,21:15:00,72.58,47.14,
server_10,21:14:40,21:15:10,57.77,42.44,
server_10,21:14:50,21:15:20,46.67,59.1,
server_10,21:15:00,21:15:30,48.08,62.85,
server_10,21:15:10,21:15:40,45.63,58.98,
server_10,21:15:20,21:15:50,50.86,49.46,
server_10,21:15:30,21:16:00,53.07,44.07,
server_10,21:15:40,21:16:10,63.63,39.15,
server_10,21:15:50,21:16:20,71.03,45.92,
server_10,21:16:00,21:16:30,72.33,56.78,
server_10,21:16:10,21:16:40,68.16,51.61,
server_10,21:16:20,21:16:50,55.95,62.88,
server_10,21:16:30,21:17:00,43.84,53.82,
server_10,21:16:40,21:17:10,51.96,62.77,
server_10,21:16:50,21:17:20,55.39,59.66,
server_10,21:17:00,21:17:30,51.39,65.46,
server_10,21:17:10,21:17:40,38.77,71.45,
server_10,21:17:20,21:17:50,38.8,65.24,
server_10,21:17:30,21:18:00,51.52,55.44,
server_10,21:17:40,21:18:10,64.59,52.92,
server_10,21:17:50,21:18:20,58.96,53.24,
server_10,21:18:00,21:18:30,60.14,50.58,
server_10,21:18:10,21:18:40,51.96,50.86,
server_10,21:18:20,21:18:50,48.23,53.66,
server_10,21:18:30,21:19:00,49.01,56.36,
server_10,21:18:40,21:19:10,53.17,55.01,
server_10,21:18:50,21:19:20,49.89,43.34,
server_10,21:19:00,21:19:30,45.06,47.75,
server_10,21:19:10,21:19:40,42.87,46.67,
server_10,21:19:20,21:19:50,51.55,54.84,
server_10,21:19:30,21:20:00,38.91,66.15,
server_10,21:19:40,21:20:10,49.81,73.39,
server_10,21:19:50,21:20:20,45.22,77.19,
server_10,21:20:00,21:20:30,55.33,71.74,
server_10,21:20:10,21:20:40,51.04,67.79,
server_10,21:20:20,21:20:50,55.88,65.68,
server_10,21:20:30,21:21:00,55.7,55.9,
server_10,21:20:40,21:21:10,47.87,58.96,
server_10,21:20:50,21:21:20,33.48,57.23,
server_10,21:21:00,21:21:30,35.39,61.03,
server_10,21:21:10,21:21:40,49.61,49.69,
server_10,21:21:20,21:21:50,66.8,43.52,
server_10,21:21:30,21:22:00,71.41,47.17,
server_10,21:21:40,21:22:10,64.75,42.72,
server_10,21:21:50,21:22:20,58.93,46.15,
server_10,21:22:00,21:22:30,58.71,35.99,
server_10,21:22:10,21:22:40,55.09,42.31,
server_10,21:22:20,21:22:50,56.53,44.84,
server_10,21:22:30,21:23:00,45.47,61.17,
server_10,21:22:40,21:23:10,42.0,56.03,
server_10,21:22:50,21:23:20,47.84,45.27,
server_10,21:23:00,21:23:30,53.72,41.6,
server_10,21:23:10,21:23:40,57.75,36.22,
server_10,21:23:20,21:23:50,48.58,37.57,
server_10,21:23:30,21:24:00,41.79,37.04,
server_10,21:23:40,21:24:10,48.01,53.63,
server_10,21:23:50,21:24:20,53.1,51.19,
server_10,21:24:00,21:24:30,62.56,46.87,
server_10,21:24:10,21:24:40,55.77,39.82,
server_10,21:24:20,21:24:50,51.07,51.27,
server_10,21:24:30,21:25:00,55.93,55.21,
server_10,21:24:40,21:25:10,46.6,59.48,
server_10,21:24:50,21:25:20,55.47,66.11,
server_10,21:25:00,21:25:30,42.15,53.75,
server_10,21:25:10,21:25:40,54.14,55.42,
server_10,21:25:20,21:25:50,39.01,40.68,
server_10,21:25:30,21:26:00,52.41,44.71,
server_10,21:25:40,21:26:10,50.33,39.62,
server_10,21:25:50,21:26:20,73.02,61.9,
server_10,21:26:00,21:26:30,70.46,62.18,
server_10,21:26:10,21:26:40,59.29,69.19,
server_10,21:26:20,21:26:50,47.08,44.17,
server_10,21:26:30,21:27:00,52.91,56.8,
server_10,21:26:40,21:27:10,70.08,54.48,
server_10,21:26:50,21:27:20,68.03,66.09,
server_10,21:27:00,21:27:30,66.84,53.77,
server_10,21:27:10,21:27:40,64.41,58.66,
server_10,21:27:20,21:27:50,67.17,49.2,
server_10,21:27:30,21:28:00,66.44,44.73,
server_10,21:27:40,21:28:10,57.18,34.57,
server_10,21:27:50,21:28:20,43.74,53.12,
server_10,21:28:00,21:28:30,39.19,55.0,
server_10,21:28:10,21:28:40,47.88,54.66,
server_10,21:28:20,21:28:50,63.75,48.08,
server_10,21:28:30,21:29:00,63.81,59.94,
server_10,21:28:40,21:29:10,56.23,71.99,
server_10,21:28:50,21:29:20,46.1,64.15,
server_10,21:29:00,21:29:30,42.7,71.99,
server_10,21:29:10,21:29:40,43.85,58.47,
server_10,21:29:20,21:29:50,46.48,61.31,
server_10,21:29:30,21:30:00,45.89,43.9,
server_10,21:29:40,21:30:10,53.26,54.14,
server_10,21:29:50,21:30:20,51.68,48.26,
server_10,21:30:00,21:30:30,53.64,41.63,
server_10,21:30:10,21:30:40,45.84,32.14,
server_10,21:30:20,21:30:50,48.15,36.33,
server_10,21:30:30,21:31:00,48.3,53.31,
server_10,21:30:40,21:31:10,45.26,62.96,
server_10,21:30:50,21:31:20,47.88,57.25,
server_10,21:31:00,21:31:30,43.68,51.1,
server_10,21:31:10,21:31:40,56.08,40.75,
server_10,21:31:20,21:31:50,47.2,60.55,
server_10,21:31:30,21:32:00,42.3,65.36,
server_10,21:31:40,21:32:10,32.43,65.45,
server_10,21:31:50,21:32:20,36.31,60.01,
server_10,21:32:00,21:32:30,37.55,57.56,
server_10,21:32:10,21:32:40,38.92,59.2,
server_10,21:32:20,21:32:50,35.7,46.41,
server_10,21:32:30,21:33:00,43.06,43.89,
server_10,21:32:40,21:33:10,41.19,42.59,
server_10,21:32:50,21:33:20,61.75,48.49,
server_10,21:33:00,21:33:30,60.46,43.17,
server_10,21:33:10,21:33:40,58.62,41.31,
server_10,21:33:20,21:33:50,45.97,43.98,
server_10,21:33:30,21:34:00,48.3,46.41,
server_10,21:33:40,21:34:10,46.85,60.89,
server_10,21:33:50,21:34:20,50.37,51.8,
server_10,21:34:00,21:34:30,51.84,56.85,
server_10,21:34:10,21:34:40,57.74,45.76,
server_10,21:34:20,21:34:50,53.49,52.29,
server_10,21:34:30,21:35:00,53.34,53.7,
server_10,21:34:40,21:35:10,56.09,65.76,
server_10,21:34:50,21:35:20,56.28,64.05,
server_10,21:35:00,21:35:30,58.74,65.63,
server_10,21:35:10,21:35:40,56.22,57.25,
server_10,21:35:20,21:35:50,57.84,62.53,
server_10,21:35:30,21:36:00,52.55,51.8,
server_10,21:35:40,21:36:10,53.67,47.37,
server_10,21:35:50,21:36:20,56.36,53.34,
server_10,21:36:00,21:36:30,62.44,49.83,
server_10,21:36:10,21:36:40,63.95,52.29,
server_10,21:36:20,21:36:50,60.37,42.14,
server_10,21:36:30,21:37:00,47.41,50.46,
server_10,21:36:40,21:37:10,52.5,46.1,
server_10,21:36:50,21:37:20,54.61,51.13,
server_10,21:37:00,21:37:30,72.87,49.28,
server_10,21:37:10,21:37:40,61.93,49.04,
server_10,21:37:20,21:37:50,55.74,44.94,
server_10,21:37:30,21:38:00,43.76,47.29,
server_10,21:37:40,21:38:10,46.1,46.02,
server_10,21:37:50,21:38:20,46.46,48.51,
server_10,21:38:00,21:38:30,46.65,45.51,
server_10,21:38:10,21:38:40,50.66,45.15,
server_10,21:38:20,21:38:50,48.87,48.2,
server_10,21:38:30,21:39:00,50.84,56.82,
server_10,21:38:40,21:39:10,34.14,73.98,
server_10,21:38:50,21:39:20,52.53,66.79,
server_10,21:39:00,21:39:30,48.02,59.73,
server_10,21:39:10,21:39:40,73.23,42.59,
server_10,21:39:20,21:39:50,59.03,57.45,
server_10,21:39:30,21:40:00,62.55,55.54,
server_10,21:39:40,21:40:10,54.82,62.87,
server_10,21:39:50,21:40:20,51.56,46.52,
server_10,21:40:00,21:40:30,53.59,51.21,
server_10,21:40:10,21:40:40,57.98,45.77,
server_10,21:40:20,21:40:50,58.37,44.53,
server_10,21:40:30,21:41:00,64.11,53.01,
server_10,21:40:40,21:41:10,63.04,57.35,
server_10,21:40:50,21:41:20,71.73,62.66,
server_10,21:41:00,21:41:30,65.21,43.94,
server_10,21:41:10,21:41:40,56.65,42.67,
server_10,21:41:20,21:41:50,47.92,40.17,
server_10,21:41:30,21:42:00,52.8,48.14,
server_10,21:41:40,21:42:10,54.5,48.62,
server_10,21:41:50,21:42:20,71.3,52.26,
server_10,21:42:00,21:42:30,66.51,41.53,
server_10,21:42:10,21:42:40,80.41,43.43,
server_10,21:42:20,21:42:50,70.93,41.38,
server_10,21:42:30,21:43:00,57.53,56.91,
server_10,21:42:40,21:43:10,39.65,51.61,
server_10,21:42:50,21:43:20,33.49,52.95,
server_10,21:43:00,21:43:30,40.37,43.32,
server_10,21:43:10,21:43:40,53.66,42.36,
server_10,21:43:20,21:43:50,59.69,34.69,
server_10,21:43:30,21:44:00,64.15,38.07,
server_10,21:43:40,21:44:10,60.97,37.53,
server_10,21:43:50,21:44:20,64.75,51.43,
server_10,21:44:00,21:44:30,66.91,66.91,
server_10,21:44:10,21:44:40,60.27,73.21,
server_10,21:44:20,21:44:50,39.21,81.15,Memory saturation suspected
server_10,21:44:30,21:45:00,43.73,62.33,
server_10,21:44:40,21:45:10,39.46,72.39,
server_10,21:44:50,21:45:20,45.95,60.39,
server_10,21:45:00,21:45:30,45.28,70.12,
server_10,21:45:10,21:45:40,51.12,51.61,
server_10,21:45:20,21:45:50,58.07,58.6,
server_10,21:45:30,21:46:00,54.03,51.69,
server_10,21:45:40,21:46:10,53.17,58.07,
server_10,21:45:50,21:46:20,51.69,48.05,
server_10,21:46:00,21:46:30,50.05,50.27,
server_10,21:46:10,21:46:40,53.63,53.36,
server_10,21:46:20,21:46:50,54.82,54.51,
server_10,21:46:30,21:47:00,60.95,63.65,
server_10,21:46:40,21:47:10,60.33,61.78,
server_10,21:46:50,21:47:20,56.54,62.74,
server_10,21:47:00,21:47:30,58.49,50.32,
server_10,21:47:10,21:47:40,63.43,42.67,
server_10,21:47:20,21:47:50,60.62,32.75,
server_10,21:47:30,21:48:00,56.72,30.9,
server_10,21:47:40,21:48:10,37.76,41.6,
server_10,21:47:50,21:48:20,41.43,48.5,
server_10,21:48:00,21:48:30,39.13,54.37,
server_10,21:48:10,21:48:40,41.59,43.54,
server_10,21:48:20,21:48:50,44.3,42.34,
server_10,21:48:30,21:49:00,49.5,49.3,
server_10,21:48:40,21:49:10,60.43,56.41,
server_10,21:48:50,21:49:20,54.48,53.74,
server_10,21:49:00,21:49:30,47.52,58.7,
server_10,21:49:10,21:49:40,43.34,62.51,
server_10,21:49:20,21:49:50,54.3,68.33,
server_10,21:49:30,21:50:00,60.28,63.3,
server_10,21:49:40,21:50:10,62.51,60.84,
server_10,21:49:50,21:50:20,59.68,62.14,
server_10,21:50:00,21:50:30,50.97,49.21,
server_10,21:50:10,21:50:40,56.38,55.41,
server_10,21:50:20,21:50:50,54.64,48.76,
server_10,21:50:30,21:51:00,50.45,60.22,
server_10,21:50:40,21:51:10,42.55,50.35,
server_10,21:50:50,21:51:20,47.87,50.12,
server_10,21:51:00,21:51:30,57.77,44.0,
server_10,21:51:10,21:51:40,62.34,48.85,
server_10,21:51:20,21:51:50,55.11,53.84,
server_10,21:51:30,21:52:00,53.38,40.46,
server_10,21:51:40,21:52:10,46.22,49.22,
server_10,21:51:50,21:52:20,61.82,36.19,
server_10,21:52:00,21:52:30,65.44,53.89,
server_10,21:52:10,21:52:40,72.77,50.32,
server_10,21:52:20,21:52:50,61.82,67.91,
server_10,21:52:30,21:53:00,57.86,52.84,
server_10,21:52:40,21:53:10,44.09,48.86,
server_10,21:52:50,21:53:20,45.88,40.7,
server_10,21:53:00,21:53:30,44.42,48.75,
server_10,21:53:10,21:53:40,49.86,51.1,
server_10,21:53:20,21:53:50,54.15,59.37,
server_10,21:53:30,21:54:00,49.42,59.1,
server_10,21:53:40,21:54:10,63.92,49.25,
server_10,21:53:50,21:54:20,61.72,52.52,
server_10,21:54:00,21:54:30,63.6,49.26,
server_10,21:54:10,21:54:40,53.09,50.74,
server_10,21:54:20,21:54:50,38.94,50.67,
server_10,21:54:30,21:55:00,45.12,47.38,
server_10,21:54:40,21:55:10,49.77,61.29,
server_10,21:54:50,21:55:20,62.96,57.29,
server_10,21:55:00,21:55:30,52.37,59.89,
server_10,21:55:10,21:55:40,51.17,51.17,
server_10,21:55:20,21:55:50,41.24,52.24,
server_10,21:55:30,21:56:00,57.35,69.88,
server_10,21:55:40,21:56:10,48.77,62.23,
server_10,21:55:50,21:56:20,58.0,61.95,
server_10,21:56:00,21:56:30,57.79,61.5,
server_10,21:56:10,21:56:40,62.44,66.76,
server_10,21:56:20,21:56:50,66.56,58.13,
server_10,21:56:30,21:57:00,63.65,46.17,
server_10,21:56:40,21:57:10,70.75,51.15,
server_10,21:56:50,21:57:20,65.49,60.99,
server_10,21:57:00,21:57:30,64.2,52.2,
server_10,21:57:10,21:57:40,58.52,52.25,
server_10,21:57:20,21:57:50,56.58,46.44,
server_10,21:57:30,21:58:00,46.95,59.11,
