server_id,window_start,window_end,max_net_in,max_disk_io,alert
server_8,22:25:50,22:26:20,11498.45,136.25,Possible DDoS
server_1,22:26:30,22:27:00,903.72,3178.56,Disk thrash suspected
server_8,22:27:50,22:28:20,956.01,106.12,Normal
server_15,22:30:10,22:30:40,16131.5,178.45,Possible DDoS
server_5,22:31:00,22:31:30,1027.85,9904.63,Disk thrash suspected
server_20,22:33:40,22:34:10,848.73,7912.4,Disk thrash suspected
server_5,22:33:40,22:34:10,4241.82,1574.53,Normal
server_20,22:35:20,22:35:50,18003.98,9980.24,Network flood + Disk thrash suspected
server_15,22:37:50,22:38:20,17165.96,3853.93,Network flood + Disk thrash suspected
server_9,22:38:50,22:39:20,3557.45,8006.57,Normal
server_14,22:40:40,22:41:10,17043.73,9885.37,Network flood + Disk thrash suspected
server_9,22:41:00,22:41:30,1010.41,149.69,Normal
server_2,22:41:20,22:41:50,18126.25,190.48,Possible DDoS
server_18,22:44:40,22:45:10,14283.49,114.85,Possible DDoS
server_9,22:45:40,22:46:10,3334.21,1292.87,Normal
server_9,22:46:30,22:47:00,13836.57,7189.22,Network flood + Disk thrash suspected
server_14,22:47:00,22:47:30,4533.79,7968.99,Normal
server_18,20:55:40,20:56:10,939.28,61.4,Normal
server_14,20:56:10,20:56:40,846.57,3453.09,Disk thrash suspected
server_10,20:58:20,20:58:50,3014.4,9381.75,Normal
server_5,20:58:20,20:58:50,620.97,5872.71,Disk thrash suspected
server_7,21:03:00,21:03:30,4798.0,4928.85,Normal
server_3,21:05:10,21:05:40,5460.22,7028.91,Normal
server_8,21:05:40,21:06:10,2592.93,1611.42,Normal
server_15,21:07:10,21:07:40,807.25,167.57,Normal
server_3,21:08:00,21:08:30,988.1,8143.35,Disk thrash suspected
server_12,21:09:40,21:10:10,8513.18,1375.89,Possible DDoS
server_4,21:10:10,21:10:40,10043.86,127.74,Possible DDoS
server_2,21:10:30,21:11:00,3398.48,1185.64,Normal
server_5,21:14:10,21:14:40,991.94,7100.38,Disk thrash suspected
server_5,21:15:10,21:15:40,12369.48,8081.8,Network flood + Disk thrash suspected
server_12,21:16:10,21:16:40,869.5,133.96,Normal
server_11,21:19:40,21:20:10,859.99,6980.96,Disk thrash suspected
server_20,21:25:40,21:26:10,10308.96,779.57,Possible DDoS
server_20,21:27:00,21:27:30,16399.13,793.34,Possible DDoS
server_12,21:27:50,21:28:20,3087.08,8341.97,Normal
server_8,21:29:40,21:30:10,6947.59,1163.56,Possible DDoS
server_13,21:33:20,21:33:50,1029.81,91.18,Normal
server_8,21:34:30,21:35:00,7167.14,7363.15,Network flood + Disk thrash suspected
server_4,21:35:10,21:35:40,3887.32,9957.7,Normal
server_20,21:39:30,21:40:00,2547.81,1472.94,Normal
server_6,21:41:30,21:42:00,19829.25,95.22,Possible DDoS
server_19,21:44:10,21:44:40,9565.02,103.45,Possible DDoS
server_16,21:44:30,21:45:00,13440.47,199.62,Possible DDoS
server_14,21:48:10,21:48:40,13298.53,103.9,Possible DDoS
server_13,21:48:10,21:48:40,9698.43,8787.01,Network flood + Disk thrash suspected
server_10,21:53:30,21:54:00,6496.73,9638.0,Network flood + Disk thrash suspected
server_2,21:53:40,21:54:10,1862.31,6142.27,Normal
server_10,21:54:40,21:55:10,1028.84,153.24,Normal
server_5,21:54:50,21:55:20,887.52,8902.63,Disk thrash suspected
server_1,21:55:10,21:55:40,1130.75,8976.5,Disk thrash suspected
server_8,21:55:50,21:56:20,2664.95,1745.28,Normal
server_14,21:57:50,21:58:20,17117.05,1646.72,Possible DDoS
server_9,21:59:00,21:59:30,14538.27,859.83,Possible DDoS
server_10,21:59:00,21:59:30,13182.34,8082.45,Network flood + Disk thrash suspected
server_2,22:01:10,22:01:40,1020.68,9186.13,Disk thrash suspected
server_10,22:01:40,22:02:10,16375.38,9459.96,Network flood + Disk thrash suspected
server_9,22:01:50,22:02:20,4795.41,1740.45,Normal
server_17,22:02:50,22:03:20,1009.39,4049.32,Disk thrash suspected
server_2,22:03:50,22:04:20,8005.66,8946.89,Network flood + Disk thrash suspected
server_16,22:08:00,22:08:30,3060.9,514.36,Normal
server_3,22:09:20,22:09:50,842.8,8420.47,Disk thrash suspected
server_3,22:10:00,22:10:30,12716.26,9548.12,Network flood + Disk thrash suspected
server_4,22:14:00,22:14:30,4780.89,8730.61,Normal
server_4,22:14:30,22:15:00,4823.73,4905.02,Normal
server_17,22:15:50,22:16:20,2820.31,6162.68,Normal
server_3,22:19:10,22:19:40,3356.16,858.92,Normal
server_17,22:19:50,22:20:20,1054.47,157.42,Normal
server_9,22:19:50,22:20:20,9183.28,3815.41,Network flood + Disk thrash suspected
server_17,22:20:20,22:20:50,2619.42,7584.97,Normal
server_10,22:20:20,22:20:50,989.92,90.08,Normal
server_1,22:21:20,22:21:50,15325.7,5501.55,Network flood + Disk thrash suspected
server_16,22:21:30,22:22:00,13752.48,8502.4,Network flood + Disk thrash suspected
server_1,22:23:10,22:23:40,343.01,77.48,Normal
server_15,22:26:20,22:26:50,15566.35,9631.7,Network flood + Disk thrash suspected
server_5,22:30:40,22:31:10,10966.18,9904.63,Network flood + Disk thrash suspected
server_10,22:32:20,22:32:50,7543.51,7304.37,Network flood + Disk thrash suspected
server_18,22:33:10,22:33:40,13469.36,1236.26,Possible DDoS
server_1,22:33:20,22:33:50,16833.16,8917.7,Network flood + Disk thrash suspected
server_8,22:33:40,22:34:10,5366.76,156.89,Normal
server_11,22:33:50,22:34:20,19409.88,8008.07,Network flood + Disk thrash suspected
server_19,22:35:10,22:35:40,2283.16,1061.54,Normal
server_8,22:38:00,22:38:30,18948.55,167.6,Possible DDoS
server_1,22:38:10,22:38:40,15902.86,198.02,Possible DDoS
server_10,22:39:10,22:39:40,967.04,169.56,Normal
server_14,22:43:20,22:43:50,4417.06,9592.96,Normal
server_12,22:43:20,22:43:50,4369.35,8953.15,Normal
server_17,22:43:30,22:44:00,14683.2,169.89,Possible DDoS
server_17,22:45:10,22:45:40,18051.12,4854.16,Network flood + Disk thrash suspected
server_12,22:45:10,22:45:40,2248.03,1917.39,Normal
server_13,22:47:00,22:47:30,9033.63,8157.81,Network flood + Disk thrash suspected
server_6,22:51:20,22:51:50,970.04,177.69,Normal
server_16,22:51:50,22:52:20,854.09,95.18,Normal
server_3,20:52:10,20:52:40,1023.09,147.18,Normal
server_20,20:58:40,20:59:10,18429.22,1264.55,Possible DDoS
server_5,21:01:20,21:01:50,18835.33,140.73,Possible DDoS
server_7,21:01:50,21:02:20,13823.75,1771.09,Network flood + Disk thrash suspected
server_16,21:12:30,21:13:00,4623.73,7251.3,Normal
server_13,21:12:40,21:13:10,485.44,6540.2,Disk thrash suspected
server_16,21:13:10,21:13:40,914.23,172.58,Normal
server_3,21:14:50,21:15:20,3594.34,1378.22,Normal
server_17,21:16:50,21:17:20,17488.11,4770.16,Network flood + Disk thrash suspected
server_12,21:17:40,21:18:10,1996.86,4675.67,Normal
server_7,21:19:30,21:20:00,1733.88,4091.1,Disk thrash suspected
server_20,21:19:40,21:20:10,854.0,138.64,Normal
server_17,21:20:50,21:21:20,15903.95,8703.85,Network flood + Disk thrash suspected
server_16,21:22:20,21:22:50,911.56,99.99,Normal
server_15,21:22:30,21:23:00,7605.86,135.75,Possible DDoS
server_17,21:22:50,21:23:20,4876.72,5280.81,Normal
server_3,21:23:30,21:24:00,13122.98,93.77,Possible DDoS
server_13,21:24:20,21:24:50,559.14,5153.08,Disk thrash suspected
server_16,21:25:40,21:26:10,916.87,3041.67,Disk thrash suspected
server_18,21:26:30,21:27:00,1033.76,6105.5,Disk thrash suspected
server_19,21:27:10,21:27:40,1007.24,150.97,Normal
server_10,21:27:10,21:27:40,880.3,130.05,Normal
server_7,21:28:00,21:28:30,13157.31,9792.09,Network flood + Disk thrash suspected
server_1,21:29:20,21:29:50,574.09,5187.88,Disk thrash suspected
server_2,21:30:20,21:30:50,868.43,7608.66,Disk thrash suspected
server_4,21:37:30,21:38:00,5892.12,5668.14,Network flood + Disk thrash suspected
server_4,21:39:40,21:40:10,12600.55,132.42,Possible DDoS
server_10,21:40:10,21:40:40,15137.35,9464.93,Network flood + Disk thrash suspected
server_10,21:44:50,21:45:20,15022.21,163.41,Possible DDoS
server_9,21:45:10,21:45:40,13425.08,7955.34,Network flood + Disk thrash suspected
server_16,21:45:40,21:46:10,3969.96,1607.71,Normal
server_10,21:47:10,21:47:40,9277.95,1570.22,Possible DDoS
server_4,21:48:50,21:49:20,4153.62,7598.93,Normal
server_1,21:51:00,21:51:30,917.63,7903.76,Disk thrash suspected
server_20,21:51:50,21:52:20,924.46,135.2,Normal
server_7,21:51:50,21:52:20,1874.77,9656.09,Normal
server_15,21:56:00,21:56:30,2445.1,1463.36,Normal
server_4,21:58:20,21:58:50,12173.77,7417.26,Network flood + Disk thrash suspected
server_16,21:59:20,21:59:50,14021.01,1163.82,Possible DDoS
server_14,22:02:10,22:02:40,1366.89,1311.22,Normal
server_18,22:02:30,22:03:00,14520.93,9915.57,Network flood + Disk thrash suspected
server_4,22:04:10,22:04:40,5038.12,9259.47,Normal
server_7,22:08:40,22:09:10,9452.72,1522.23,Possible DDoS
server_19,22:09:30,22:10:00,15422.37,198.63,Possible DDoS
server_3,22:11:10,22:11:40,1001.68,128.73,Normal
server_5,22:11:20,22:11:50,5894.15,8261.38,Network flood + Disk thrash suspected
server_6,22:17:20,22:17:50,18065.7,1418.07,Possible DDoS
server_11,22:17:50,22:18:20,16773.12,1315.66,Possible DDoS
server_18,22:23:40,22:24:10,756.32,9770.26,Disk thrash suspected
server_4,22:24:10,22:24:40,4994.29,7287.14,Normal
server_11,22:24:30,22:25:00,11636.31,8849.92,Network flood + Disk thrash suspected
server_9,22:24:30,22:25:00,1775.8,1208.68,Normal
server_18,22:25:00,22:25:30,1939.58,7293.42,Normal
server_18,22:25:20,22:25:50,685.59,7293.42,Disk thrash suspected
server_1,22:28:40,22:29:10,3083.82,1735.44,Normal
server_14,22:28:50,22:29:20,838.05,79.65,Normal
server_20,22:33:20,22:33:50,17649.16,7912.4,Network flood + Disk thrash suspected
server_12,22:34:00,22:34:30,2531.43,1591.29,Normal
server_1,22:38:40,22:39:10,6583.45,8743.66,Network flood + Disk thrash suspected
server_9,22:39:00,22:39:30,988.56,8006.57,Disk thrash suspected
server_4,22:39:30,22:40:00,918.84,89.49,Normal
server_16,22:40:40,22:41:10,3207.47,9214.12,Normal
server_5,22:41:20,22:41:50,862.1,149.1,Normal
server_1,22:41:30,22:42:00,19054.04,735.0,Possible DDoS
server_15,22:41:40,22:42:10,861.29,8018.96,Disk thrash suspected
server_9,22:46:40,22:47:10,13836.57,7189.22,Network flood + Disk thrash suspected
server_1,22:46:40,22:47:10,961.05,163.94,Normal
server_1,22:48:20,22:48:50,1412.34,5399.35,Disk thrash suspected
server_11,22:48:50,22:49:20,625.48,117.46,Normal
server_16,22:48:50,22:49:20,17250.87,8794.4,Network flood + Disk thrash suspected
server_17,22:49:10,22:49:40,4261.63,9024.84,Normal
server_15,22:51:40,22:52:10,941.84,113.25,Normal
server_19,20:52:10,20:52:40,3353.96,6724.66,Normal
server_16,20:56:40,20:57:10,982.62,7540.64,Disk thrash suspected
server_5,20:58:30,20:59:00,590.69,86.33,Normal
server_18,20:59:20,20:59:50,15291.79,117.35,Possible DDoS
server_19,21:01:10,21:01:40,817.09,6633.98,Disk thrash suspected
server_10,21:05:40,21:06:10,10832.82,4618.9,Network flood + Disk thrash suspected
server_5,21:07:10,21:07:40,19151.95,7554.92,Network flood + Disk thrash suspected
server_11,21:09:30,21:10:00,1052.07,111.29,Normal
server_8,21:12:20,21:12:50,4089.34,5890.16,Normal
server_4,21:14:10,21:14:40,11800.36,812.31,Possible DDoS
server_13,21:17:40,21:18:10,513.73,8420.42,Disk thrash suspected
server_19,21:19:00,21:19:30,6364.94,132.28,Possible DDoS
server_15,21:21:30,21:22:00,14195.6,118.37,Possible DDoS
server_2,21:22:20,21:22:50,14427.41,9660.41,Network flood + Disk thrash suspected
server_6,21:24:40,21:25:10,16635.65,161.55,Possible DDoS
server_7,21:33:40,21:34:10,3615.34,1277.82,Normal
server_17,21:34:40,21:35:10,15314.51,94.3,Possible DDoS
server_14,21:34:40,21:35:10,15530.7,1621.07,Possible DDoS
server_15,21:35:10,21:35:40,15892.5,1412.63,Possible DDoS
server_4,21:38:50,21:39:20,16995.93,1763.46,Network flood + Disk thrash suspected
server_1,21:42:40,21:43:10,12267.27,1677.01,Possible DDoS
server_13,21:45:00,21:45:30,4779.21,6415.33,Normal
server_6,21:45:20,21:45:50,15805.14,166.13,Possible DDoS
server_2,21:45:30,21:46:00,9539.3,136.66,Possible DDoS
server_20,21:47:00,21:47:30,582.4,9625.11,Disk thrash suspected
server_14,21:47:40,21:48:10,1051.14,8272.1,Disk thrash suspected
server_9,21:48:50,21:49:20,14578.98,3452.05,Network flood + Disk thrash suspected
server_7,21:51:30,21:52:00,3224.9,9984.02,Normal
server_11,21:53:10,21:53:40,12979.77,5023.04,Network flood + Disk thrash suspected
server_2,22:01:50,22:02:20,2978.76,6317.2,Normal
server_11,22:02:40,22:03:10,19799.47,6437.85,Network flood + Disk thrash suspected
server_17,22:02:40,22:03:10,1009.39,67.79,Normal
server_19,22:04:30,22:05:00,17062.38,197.31,Possible DDoS
server_17,22:05:40,22:06:10,7645.75,9302.67,Network flood + Disk thrash suspected
server_3,22:07:20,22:07:50,1021.71,71.23,Normal
server_19,22:07:30,22:08:00,679.59,103.17,Normal
server_9,22:07:40,22:08:10,13791.02,1506.45,Possible DDoS
server_19,22:08:00,22:08:30,979.47,154.26,Normal
server_19,22:10:50,22:11:20,13538.42,1796.79,Network flood + Disk thrash suspected
server_11,22:11:10,22:11:40,14126.81,82.03,Possible DDoS
server_7,22:12:00,22:12:30,3965.3,1288.81,Normal
server_18,22:12:30,22:13:00,9313.01,4004.82,Network flood + Disk thrash suspected
server_5,22:18:10,22:18:40,6715.73,82.91,Possible DDoS
server_15,22:18:20,22:18:50,917.61,9555.59,Disk thrash suspected
server_2,22:19:30,22:20:00,18037.98,3431.21,Network flood + Disk thrash suspected
server_9,22:21:20,22:21:50,860.78,9467.8,Disk thrash suspected
server_6,22:33:50,22:34:20,17890.27,5854.79,Network flood + Disk thrash suspected
server_18,22:40:40,22:41:10,7573.38,4907.66,Network flood + Disk thrash suspected
server_16,22:41:30,22:42:00,4738.2,892.82,Normal
server_17,22:44:40,22:45:10,1019.16,148.83,Normal
server_11,22:46:40,22:47:10,16573.87,1661.77,Possible DDoS
server_5,22:48:20,22:48:50,2969.19,1261.04,Normal
server_18,22:49:50,22:50:20,15547.12,145.67,Possible DDoS
server_20,20:54:10,20:54:40,10790.09,504.19,Possible DDoS
server_20,20:54:50,20:55:20,976.81,9079.24,Disk thrash suspected
server_18,20:56:50,20:57:20,1008.26,139.53,Normal
server_20,20:59:00,20:59:30,18975.05,1264.55,Possible DDoS
server_2,20:59:10,20:59:40,4965.25,568.58,Normal
server_16,20:59:30,21:00:00,1102.16,133.12,Normal
server_11,21:00:20,21:00:50,4947.12,6163.84,Normal
server_16,21:03:50,21:04:20,1049.75,9945.4,Disk thrash suspected
server_1,21:06:50,21:07:20,2749.24,909.89,Normal
server_8,21:08:40,21:09:10,6104.42,3677.31,Network flood + Disk thrash suspected
server_7,21:09:00,21:09:30,4189.92,1975.91,Normal
server_3,21:10:20,21:10:50,958.29,4878.02,Disk thrash suspected
server_19,21:12:00,21:12:30,7618.0,138.21,Possible DDoS
server_3,21:14:10,21:14:40,14491.96,108.33,Possible DDoS
server_20,21:15:50,21:16:20,18037.27,5656.18,Network flood + Disk thrash suspected
server_1,21:15:50,21:16:20,6981.65,8077.78,Network flood + Disk thrash suspected
server_19,21:18:30,21:19:00,14766.07,9675.56,Network flood + Disk thrash suspected
server_1,21:20:10,21:20:40,962.43,8150.67,Disk thrash suspected
server_19,21:21:40,21:22:10,4842.07,1166.22,Normal
server_9,21:21:50,21:22:20,19909.63,1452.68,Possible DDoS
server_16,21:28:20,21:28:50,8381.81,1836.1,Network flood + Disk thrash suspected
server_16,21:32:00,21:32:30,1041.5,8398.91,Disk thrash suspected
server_18,21:34:00,21:34:30,3043.96,1067.31,Normal
server_17,21:37:10,21:37:40,4132.78,827.59,Normal
server_20,21:37:30,21:38:00,9659.29,5999.6,Network flood + Disk thrash suspected
server_5,21:37:30,21:38:00,1039.96,9303.58,Disk thrash suspected
server_15,21:38:30,21:39:00,5079.21,8418.19,Normal
server_6,21:40:50,21:41:20,18852.29,3655.36,Network flood + Disk thrash suspected
server_14,21:42:30,21:43:00,18996.11,1693.93,Possible DDoS
server_10,21:44:20,21:44:50,962.72,3333.1,Disk thrash suspected
server_8,21:45:10,21:45:40,15216.0,1560.29,Possible DDoS
server_15,21:46:10,21:46:40,12634.99,1111.89,Possible DDoS
server_10,21:47:50,21:48:20,922.2,74.56,Normal
server_16,21:51:00,21:51:30,7912.47,9664.7,Network flood + Disk thrash suspected
server_3,21:51:00,21:51:30,975.22,9260.99,Disk thrash suspected
server_3,21:51:20,21:51:50,7039.83,9484.26,Network flood + Disk thrash suspected
server_8,21:52:30,21:53:00,906.06,8496.39,Disk thrash suspected
server_4,21:54:10,21:54:40,19573.15,5868.61,Network flood + Disk thrash suspected
server_20,21:57:10,21:57:40,8866.91,6484.74,Network flood + Disk thrash suspected
server_18,21:59:10,21:59:40,8011.05,132.28,Possible DDoS
server_15,22:04:20,22:04:50,15239.31,4833.97,Network flood + Disk thrash suspected
server_8,22:04:40,22:05:10,8813.32,800.32,Possible DDoS
server_11,22:05:40,22:06:10,12058.97,126.16,Possible DDoS
server_14,22:06:00,22:06:30,701.56,114.58,Normal
server_20,22:09:30,22:10:00,15519.62,798.79,Possible DDoS
server_8,22:10:30,22:11:00,5278.45,6579.73,Normal
server_9,22:16:20,22:16:50,11116.56,4291.63,Network flood + Disk thrash suspected
server_20,22:17:30,22:18:00,13235.35,166.23,Possible DDoS
server_19,22:18:50,22:19:20,888.96,9700.82,Disk thrash suspected
server_9,22:19:10,22:19:40,917.44,138.73,Normal
server_5,22:20:40,22:21:10,14831.97,1956.65,Network flood + Disk thrash suspected
server_19,22:21:50,22:22:20,6283.22,97.25,Possible DDoS
server_16,22:21:50,22:22:20,12587.4,8502.4,Network flood + Disk thrash suspected
server_4,22:24:30,22:25:00,13814.18,155.03,Possible DDoS
server_19,22:25:30,22:26:00,11852.54,1811.06,Network flood + Disk thrash suspected
server_8,22:25:40,22:26:10,11498.45,7982.05,Network flood + Disk thrash suspected
server_12,22:29:50,22:30:20,6059.74,132.67,Possible DDoS
server_14,22:31:00,22:31:30,4837.35,998.33,Normal
server_19,22:31:20,22:31:50,824.05,9833.14,Disk thrash suspected
server_9,22:32:10,22:32:40,17318.52,666.69,Possible DDoS
server_12,22:35:40,22:36:10,4338.03,1839.05,Normal
server_18,22:38:10,22:38:40,19781.17,9084.77,Network flood + Disk thrash suspected
server_13,22:41:00,22:41:30,4669.39,963.89,Normal
server_11,22:42:20,22:42:50,1018.19,177.31,Normal
server_16,22:46:00,22:46:30,995.58,155.36,Normal
server_16,22:47:10,22:47:40,937.26,182.17,Normal
server_16,22:47:30,22:48:00,1004.59,97.07,Normal
server_14,22:47:50,22:48:20,8409.47,8622.88,Network flood + Disk thrash suspected
server_11,22:48:00,22:48:30,836.66,6610.79,Disk thrash suspected
server_20,22:49:30,22:50:00,942.42,6553.11,Disk thrash suspected
server_17,22:50:00,22:50:30,13933.86,4687.31,Network flood + Disk thrash suspected
server_16,20:52:50,20:53:20,1763.37,8789.21,Normal
server_3,20:54:10,20:54:40,14429.43,4301.62,Network flood + Disk thrash suspected
server_11,20:57:30,20:58:00,3084.73,6363.59,Normal
server_4,20:57:50,20:58:20,4971.53,3377.22,Normal
server_18,21:00:40,21:01:10,12974.79,4827.94,Network flood + Disk thrash suspected
server_1,21:01:10,21:01:40,9073.61,1358.38,Possible DDoS
server_15,21:01:40,21:02:10,3808.27,1647.28,Normal
server_12,21:05:40,21:06:10,944.92,9605.32,Disk thrash suspected
server_14,21:07:30,21:08:00,13943.29,161.12,Possible DDoS
server_8,21:08:00,21:08:30,3210.64,6451.62,Normal
server_15,21:08:20,21:08:50,5053.59,5181.67,Normal
server_2,21:09:40,21:10:10,15225.26,7830.98,Network flood + Disk thrash suspected
server_20,21:10:40,21:11:10,1008.08,123.0,Normal
server_13,21:13:00,21:13:30,900.36,3567.72,Disk thrash suspected
server_10,21:14:30,21:15:00,2895.81,1640.84,Normal
server_12,21:18:40,21:19:10,4021.75,1332.46,Normal
server_7,21:19:20,21:19:50,3205.55,4091.1,Normal
server_16,21:22:30,21:23:00,935.77,4976.81,Disk thrash suspected
server_20,21:25:10,21:25:40,1024.34,902.93,Normal
server_8,21:36:10,21:36:40,1690.65,8053.11,Disk thrash suspected
server_17,21:38:20,21:38:50,4561.46,6679.63,Normal
server_16,21:42:30,21:43:00,16148.53,3956.05,Network flood + Disk thrash suspected
server_11,21:42:50,21:43:20,3357.81,1862.51,Normal
server_10,21:50:40,21:51:10,13442.75,9146.93,Network flood + Disk thrash suspected
server_4,21:50:40,21:51:10,846.88,138.98,Normal
server_20,21:50:50,21:51:20,1008.36,115.64,Normal
server_6,21:52:40,21:53:10,908.39,6939.14,Disk thrash suspected
server_11,21:54:10,21:54:40,995.43,161.09,Normal
server_7,21:54:30,21:55:00,961.94,112.35,Normal
server_12,21:57:30,21:58:00,990.33,148.69,Normal
server_18,21:57:30,21:58:00,12757.04,8493.7,Network flood + Disk thrash suspected
server_2,21:57:50,21:58:20,693.05,9540.31,Disk thrash suspected
server_18,21:59:00,21:59:30,8011.05,4974.14,Network flood + Disk thrash suspected
server_11,21:59:10,21:59:40,924.09,4362.95,Disk thrash suspected
server_19,21:59:20,21:59:50,13491.51,125.52,Possible DDoS
server_7,22:01:30,22:02:00,516.86,9051.02,Disk thrash suspected
server_7,22:03:00,22:03:30,2807.56,1638.34,Normal
