ts,server_id,cpu_pct,mem_pct,net_in,net_out,disk_io
20:53:50,server_3,51.58,68.97,617.86,392.77,87.74
20:53:50,server_4,84.45,19.48,884.79,443.18,28.58
20:53:50,server_10,94.14,82.68,956.33,851.21,0.0
20:53:50,server_6,61.91,47.7,7966.47,9072.76,102.85
20:53:50,server_7,46.9,49.17,436.9,653.12,61.79
20:53:50,server_8,90.87,23.99,872.32,912.9,53.46
20:53:55,server_20,52.26,53.97,536.24,531.02,78.54
20:53:55,server_19,96.12,83.25,925.5,813.76,118.7
20:53:55,server_18,96.84,88.95,929.79,706.95,150.04
20:53:55,server_17,66.19,45.63,17649.95,20888.78,4.16
20:53:55,server_16,57.72,40.15,4270.41,5087.65,1822.05
20:53:55,server_15,50.69,37.32,447.48,548.99,85.63
20:53:55,server_13,63.34,64.48,587.94,854.0,44.46
20:53:55,server_12,67.43,79.36,739.61,599.45,155.63
20:53:55,server_11,21.42,30.34,247.89,209.98,0.0
20:53:55,server_14,64.05,65.22,676.23,739.93,70.78
20:53:55,server_9,31.71,31.87,310.52,315.4,20.96
20:53:55,server_10,14.8,95.72,143.26,197.06,60.15
20:53:55,server_2,85.2,18.31,870.32,1018.55,93.92
20:53:55,server_3,78.2,55.37,14129.03,12687.83,155.95
20:53:55,server_4,58.28,56.0,4876.1,4727.48,672.04
20:53:55,server_1,34.31,46.33,154.96,151.08,9556.67
20:53:55,server_6,22.17,82.59,276.29,399.03,158.25
20:53:55,server_7,41.15,31.67,434.21,535.79,0.0
20:53:55,server_8,64.92,48.6,3580.21,3431.62,1045.13
20:53:55,server_5,57.29,57.96,555.45,728.29,68.71
20:54:00,server_12,90.02,87.89,963.5,610.35,174.72
20:54:00,server_20,72.57,48.24,18028.6,16367.89,183.51
20:54:00,server_19,7.33,93.08,29.75,17.22,52.21
20:54:00,server_18,67.6,59.09,3073.06,3272.4,1792.74
20:54:00,server_17,23.62,25.11,273.24,365.39,26.69
20:54:00,server_16,80.04,28.51,867.96,889.49,89.14
20:54:00,server_15,21.95,45.29,312.98,193.62,87.98
20:54:00,server_14,97.76,85.02,911.85,536.62,127.91
20:54:00,server_13,21.15,80.92,262.93,296.07,57.95
20:54:00,server_11,95.41,21.77,963.36,1367.48,134.34
20:54:00,server_3,61.93,57.04,2152.13,2054.87,1512.92
20:54:00,server_9,34.26,23.05,402.48,536.8,16.99
20:54:00,server_10,68.67,51.81,12563.06,14716.99,56.95
20:54:00,server_2,35.83,57.56,424.49,582.85,40.0
20:54:00,server_4,67.91,67.33,621.48,917.92,26.01
20:54:00,server_1,46.68,56.9,445.58,448.58,13.62
20:54:00,server_6,21.68,19.57,154.38,228.53,68.97
20:54:00,server_7,68.86,38.86,12037.24,10928.66,54.44
20:54:00,server_8,87.79,88.74,900.62,1145.7,108.84
20:54:00,server_5,99.57,82.25,1035.69,715.04,54.17
20:54:05,server_12,62.36,80.43,596.45,852.17,0.0
20:54:05,server_20,49.45,48.43,2430.63,2063.75,1527.32
20:54:05,server_19,27.26,20.38,292.58,263.1,5.88
20:54:05,server_18,53.45,59.99,18820.79,16335.97,73.0
20:54:05,server_17,41.77,39.98,440.14,431.37,167.49
20:54:05,server_16,81.95,18.43,813.57,483.54,0.0
20:54:05,server_15,43.34,49.01,529.8,634.07,49.61
20:54:05,server_13,94.63,94.8,967.39,1399.16,151.83
20:54:05,server_11,40.67,42.73,437.51,463.94,116.4
20:54:05,server_14,94.35,93.19,936.42,1137.53,122.31
20:54:05,server_9,28.58,39.74,43.28,44.73,3859.38
20:54:05,server_2,40.83,42.71,357.74,386.23,52.37
20:54:05,server_3,76.41,54.2,18067.19,18730.53,184.89
20:54:05,server_4,11.12,88.01,70.33,74.93,70.82
20:54:05,server_5,20.62,28.66,168.52,130.74,52.96
20:54:05,server_1,87.11,94.08,813.33,780.38,22.06
20:54:05,server_10,79.48,43.42,12536.79,12229.7,175.83
20:54:05,server_7,52.84,46.22,469.26,241.85,71.55
20:54:05,server_8,52.74,48.63,6459.51,6064.51,32.94
20:54:05,server_6,44.68,40.5,1870.52,1779.31,827.52
20:54:10,server_12,71.05,54.63,7896.78,8655.94,27.27
20:54:10,server_19,80.66,19.08,778.9,1123.52,59.09
20:54:10,server_18,33.68,31.17,372.05,242.15,0.0
20:54:10,server_17,53.85,40.01,2649.46,3164.47,1437.01
20:54:10,server_16,56.46,57.05,556.97,563.88,0.0
20:54:10,server_15,61.16,69.25,665.35,992.01,5.56
20:54:10,server_14,45.79,47.24,194.1,207.33,9469.81
20:54:10,server_13,44.2,68.27,4270.2,3826.54,1772.61
20:54:10,server_11,92.46,12.24,979.63,1357.78,12.02
20:54:10,server_20,81.83,23.36,909.25,669.8,117.18
20:54:10,server_9,29.26,90.94,339.25,336.3,134.41
20:54:10,server_1,73.85,58.39,16379.14,17440.77,78.14
20:54:10,server_2,43.99,58.03,343.93,447.3,104.01
20:54:10,server_3,24.04,98.97,296.78,230.39,50.23
20:54:10,server_4,6.77,88.06,72.38,66.04,62.26
20:54:10,server_10,69.07,54.89,12112.64,12081.38,95.69
20:54:10,server_6,26.93,33.87,203.67,235.06,39.44
20:54:10,server_7,21.28,27.87,158.94,202.93,36.43
20:54:10,server_8,86.32,12.92,857.51,798.3,0.0
20:54:10,server_5,61.19,64.32,596.85,793.14,77.7
20:54:15,server_11,53.64,59.66,1925.71,1941.55,1138.62
20:54:15,server_19,73.78,35.3,10281.67,11465.58,40.24
20:54:15,server_18,54.19,58.07,440.82,374.87,109.76
20:54:15,server_17,59.4,67.39,534.51,404.03,0.0
20:54:15,server_16,63.9,72.91,626.06,804.49,42.13
20:54:15,server_15,29.47,88.6,313.53,307.49,15.51
20:54:15,server_14,38.68,46.12,299.36,247.16,107.91
20:54:15,server_13,60.03,52.63,576.48,348.09,212.82
20:54:15,server_12,25.62,87.28,250.03,255.81,78.39
20:54:15,server_20,97.76,93.32,1020.11,1229.51,99.24
20:54:15,server_10,22.0,80.11,223.95,150.76,13.27
20:54:15,server_8,44.84,57.38,4672.25,4902.19,818.96
20:54:15,server_7,28.15,47.18,191.56,241.32,5840.02
20:54:15,server_6,27.8,83.59,283.68,331.12,121.69
20:54:15,server_5,20.72,26.95,237.26,180.3,125.36
20:54:15,server_4,43.88,51.62,449.17,451.8,103.96
20:54:15,server_3,33.81,35.81,328.41,428.02,0.0
20:54:15,server_2,20.52,38.3,200.16,112.65,0.0
20:54:15,server_1,68.2,69.84,750.47,706.09,46.93
20:54:15,server_9,27.5,20.32,276.25,354.1,24.66
20:54:20,server_13,43.57,42.87,84.44,122.77,3338.07
20:54:20,server_14,16.4,85.1,116.21,74.7,8.81
20:54:20,server_15,97.83,95.73,953.14,1072.77,111.5
20:54:20,server_16,14.72,97.79,137.02,142.33,43.2
20:54:20,server_20,89.62,89.85,862.04,687.26,107.38
20:54:20,server_18,59.2,59.06,3813.58,4267.3,1884.14
20:54:20,server_19,48.64,77.02,439.04,489.64,21.1
20:54:20,server_12,39.98,36.38,313.18,193.15,61.18
20:54:20,server_17,43.18,53.46,453.71,439.25,11.7
20:54:20,server_11,30.66,21.0,222.92,223.61,19.28
20:54:20,server_4,23.29,99.1,217.03,321.43,63.68
20:54:20,server_9,71.68,47.26,13659.04,13941.66,81.09
20:54:20,server_10,28.05,98.04,335.2,352.13,29.15
20:54:20,server_2,43.62,64.05,2739.57,3168.56,871.73
20:54:20,server_3,32.72,42.71,251.03,342.15,55.1
20:54:20,server_1,63.9,55.29,647.99,684.69,110.73
20:54:20,server_6,49.39,49.63,4326.55,5030.65,1559.42
20:54:20,server_7,54.71,50.2,589.72,881.71,34.19
20:54:20,server_8,81.54,27.82,759.77,704.49,24.49
20:54:20,server_5,62.63,33.52,9153.79,8340.09,17.36
20:54:25,server_20,82.29,13.63,878.6,886.15,52.33
20:54:25,server_19,60.66,76.97,608.59,480.22,24.57
20:54:25,server_18,66.37,38.21,10901.71,10989.87,143.53
20:54:25,server_17,97.94,26.67,1049.66,719.09,48.51
20:54:25,server_16,68.1,60.64,2176.54,1757.91,662.3
20:54:25,server_15,39.37,35.19,358.54,215.72,49.75
20:54:25,server_14,41.78,45.71,192.1,150.28,9942.61
20:54:25,server_12,59.2,63.09,575.02,381.19,54.52
20:54:25,server_11,68.3,83.75,674.84,499.01,65.83
20:54:25,server_13,77.98,33.96,13334.51,12159.71,113.4
20:54:25,server_9,44.55,44.51,150.49,210.75,5401.17
20:54:25,server_10,23.99,33.57,204.47,220.7,52.51
20:54:25,server_2,3.59,87.67,102.42,61.5,43.37
20:54:25,server_3,64.55,45.81,14429.43,12655.81,62.89
20:54:25,server_4,77.98,39.43,12150.31,12461.94,73.84
20:54:25,server_1,67.55,42.11,5744.2,5461.91,181.72
20:54:25,server_6,61.85,56.76,17970.07,20481.3,21.22
20:54:25,server_7,63.57,63.67,3106.31,3698.85,843.56
20:54:25,server_8,57.12,39.09,15848.62,16661.31,71.44
20:54:25,server_5,13.25,86.7,170.24,94.63,63.06
20:54:30,server_12,89.78,2.21,830.78,715.55,36.4
20:54:30,server_20,45.96,60.59,2106.28,1690.13,504.19
20:54:30,server_19,86.38,85.58,952.86,711.9,45.05
20:54:30,server_18,95.33,81.72,967.62,816.77,0.0
20:54:30,server_17,46.02,50.78,504.36,567.35,47.68
20:54:30,server_16,12.12,82.62,202.49,107.73,30.98
20:54:30,server_15,87.32,14.73,794.41,924.55,108.49
20:54:30,server_14,58.91,59.06,9965.49,8407.23,31.64
20:54:30,server_13,64.95,72.42,605.18,791.91,113.32
20:54:30,server_11,59.33,45.48,16027.32,16053.03,185.97
20:54:30,server_3,33.25,47.84,67.75,93.73,4301.62
20:54:30,server_9,30.07,31.51,358.06,243.27,17.69
20:54:30,server_8,32.28,35.23,327.73,489.34,121.1
20:54:30,server_7,51.11,42.76,7997.57,8197.64,24.25
20:54:30,server_6,8.22,83.91,50.84,70.14,55.38
20:54:30,server_5,31.38,30.59,92.11,126.71,8550.65
20:54:30,server_4,42.3,33.64,474.02,335.17,101.73
20:54:30,server_2,46.06,43.56,452.45,361.01,65.75
20:54:30,server_1,26.84,85.01,276.57,215.72,0.0
20:54:30,server_10,10.44,88.39,80.39,102.19,38.86
20:54:35,server_15,28.49,29.74,262.02,163.2,0.0
20:54:35,server_14,94.36,2.72,893.58,1025.1,22.18
20:54:35,server_16,7.19,91.96,0.0,0.0,64.78
20:54:35,server_17,50.55,54.75,8242.94,6992.43,89.08
20:54:35,server_3,31.13,41.06,329.77,354.75,68.12
20:54:35,server_19,34.13,44.82,300.23,325.51,6.85
20:54:35,server_13,66.24,80.77,652.8,654.93,155.37
20:54:35,server_20,52.67,53.85,10790.09,10498.91,146.98
20:54:35,server_18,0.79,82.85,43.62,28.14,8.85
20:54:35,server_12,52.58,56.95,2267.67,2540.57,1653.01
20:54:35,server_1,88.73,93.82,861.95,929.24,74.86
20:54:35,server_10,42.59,45.65,333.39,220.35,35.77
20:54:35,server_2,38.04,29.34,378.51,538.81,0.0
20:54:35,server_4,44.15,44.98,2097.17,1999.61,1531.98
20:54:35,server_5,54.09,47.15,596.51,702.52,20.52
20:54:35,server_11,63.81,63.37,689.16,906.14,96.89
20:54:35,server_7,65.72,69.9,663.99,951.89,120.01
20:54:35,server_8,85.59,92.98,923.21,985.48,73.25
20:54:35,server_9,62.15,78.81,626.58,671.76,120.38
20:54:35,server_6,57.28,36.36,572.7,408.64,135.44
20:54:40,server_12,99.24,24.4,923.54,627.21,89.95
20:54:40,server_19,57.21,59.69,2246.33,1821.06,1826.56
20:54:40,server_18,68.35,52.78,4768.51,4394.01,1158.08
20:54:40,server_17,47.84,65.14,2869.83,3170.37,809.0
20:54:40,server_16,89.45,80.12,840.25,650.39,90.84
20:54:40,server_15,37.13,26.71,379.61,484.33,10.52
20:54:40,server_14,88.22,88.43,890.77,685.31,8.38
20:54:40,server_13,32.98,60.56,395.37,490.91,63.84
20:54:40,server_20,23.75,18.76,179.52,229.24,0.0
20:54:40,server_11,47.76,52.64,537.51,542.94,4.13
20:54:40,server_9,18.22,94.1,32.23,47.56,128.62
20:54:40,server_8,98.83,81.43,953.23,682.86,61.52
20:54:40,server_7,25.87,44.55,134.9,94.83,63.46
20:54:40,server_6,14.95,97.08,151.01,117.61,41.45
20:54:40,server_5,15.65,84.74,213.64,300.3,38.32
20:54:40,server_4,38.36,34.48,41.11,48.86,5055.7
20:54:40,server_3,66.25,41.44,14724.3,14816.1,173.62
20:54:40,server_2,57.34,56.38,17370.04,15132.33,141.99
20:54:40,server_1,42.9,37.91,426.72,560.57,14.91
20:54:40,server_10,66.45,66.44,700.3,708.76,38.32
20:54:45,server_12,21.74,94.43,232.64,209.79,58.91
20:54:45,server_13,20.85,18.56,249.72,372.78,0.0
20:54:45,server_14,57.73,72.88,697.94,810.32,42.34
20:54:45,server_15,69.69,56.79,7127.3,8295.81,79.64
20:54:45,server_11,67.96,50.46,13168.49,11026.03,177.87
20:54:45,server_17,64.07,68.55,604.19,595.3,100.84
20:54:45,server_18,68.38,83.22,732.97,668.24,121.39
20:54:45,server_19,40.16,48.38,64.54,94.74,5311.84
20:54:45,server_16,86.55,21.39,970.46,840.62,108.36
20:54:45,server_20,40.67,48.24,437.58,410.37,16.75
20:54:45,server_10,63.84,54.12,617.76,778.27,43.96
20:54:45,server_8,48.03,50.23,510.5,528.3,59.44
20:54:45,server_7,50.51,32.77,443.87,424.24,0.0
20:54:45,server_6,44.49,61.6,3959.37,4677.07,675.28
20:54:45,server_5,55.23,47.09,532.45,454.64,0.0
20:54:45,server_4,54.87,58.99,19602.79,18429.49,181.18
20:54:45,server_3,41.79,48.58,165.19,131.52,6034.11
20:54:45,server_2,18.89,82.37,234.67,167.43,1.16
20:54:45,server_1,31.31,36.66,311.43,338.11,49.75
20:54:45,server_9,29.07,5.54,205.31,196.16,0.0
20:54:50,server_13,23.25,32.41,44.88,36.97,7158.98
20:54:50,server_14,85.23,21.55,906.23,1305.25,0.0
20:54:50,server_15,45.77,67.37,1647.35,1470.53,1311.14
20:54:50,server_16,10.53,94.59,117.75,159.7,84.91
20:54:50,server_20,20.67,92.31,273.18,187.86,90.23
20:54:50,server_18,95.81,88.93,1062.57,868.83,162.14
20:54:50,server_19,95.61,29.46,995.25,994.22,31.38
20:54:50,server_12,51.84,41.74,14969.73,17591.3,17.09
20:54:50,server_17,87.8,81.24,972.44,996.16,93.95
20:54:50,server_11,99.14,85.29,997.34,1358.04,43.97
20:54:50,server_10,32.67,30.82,354.32,293.6,74.73
20:54:50,server_9,38.35,43.17,304.7,276.44,11.16
20:54:50,server_2,85.54,82.74,908.53,671.66,131.29
20:54:50,server_3,88.31,16.62,843.26,983.64,77.46
20:54:50,server_4,54.19,49.03,1248.73,1168.3,1815.86
20:54:50,server_1,67.92,46.88,10933.6,12108.85,112.62
20:54:50,server_6,85.08,29.33,856.72,442.79,130.78
20:54:50,server_7,85.11,99.19,880.6,652.75,117.25
20:54:50,server_8,53.93,50.58,10763.93,12811.06,1.17
20:54:50,server_5,30.78,26.64,33.61,47.18,7368.36
20:54:55,server_12,43.65,25.75,427.21,604.58,96.89
20:54:55,server_19,21.49,39.94,177.49,257.26,98.65
20:54:55,server_18,62.48,46.77,3959.1,3995.31,562.09
20:54:55,server_17,63.63,42.86,3694.14,4357.47,1636.97
20:54:55,server_16,90.92,82.26,936.64,1155.39,60.52
20:54:55,server_15,97.09,8.61,995.64,1351.01,40.1
20:54:55,server_14,62.57,46.99,4518.22,3786.03,1073.5
20:54:55,server_13,87.84,14.66,919.84,829.4,7.12
20:54:55,server_11,23.58,31.56,192.61,118.12,0.0
20:54:55,server_20,58.15,66.72,490.97,684.7,104.92
20:54:55,server_9,56.47,60.64,2158.28,1761.69,1227.3
20:54:55,server_1,64.3,42.48,8409.09,7922.59,180.29
20:54:55,server_2,38.19,53.54,380.92,430.67,39.8
20:54:55,server_3,36.81,37.54,189.76,137.67,8537.26
20:54:55,server_4,52.74,29.76,507.46,397.25,60.02
20:54:55,server_10,96.87,88.79,956.82,1381.45,155.74
20:54:55,server_6,98.4,80.48,1041.88,869.63,86.15
20:54:55,server_7,58.22,44.96,15527.01,12722.9,113.2
20:54:55,server_8,54.67,49.06,463.89,307.48,74.77
20:54:55,server_5,45.52,54.51,512.06,341.17,22.57
20:55:00,server_12,92.34,25.83,887.04,651.06,4.26
20:55:00,server_19,64.22,75.93,612.89,899.92,74.59
20:55:00,server_18,71.79,49.02,17795.47,16601.47,199.07
20:55:00,server_17,38.58,33.95,479.96,303.47,22.59
20:55:00,server_16,27.52,34.46,84.95,48.95,9328.42
20:55:00,server_15,68.23,74.58,544.8,521.58,86.24
20:55:00,server_14,93.43,93.2,968.28,1427.26,145.6
20:55:00,server_13,27.37,28.1,246.56,326.74,0.0
20:55:00,server_11,4.49,96.52,56.87,51.17,87.34
20:55:00,server_20,35.17,22.56,132.81,149.32,3535.86
20:55:00,server_9,31.17,33.32,347.44,498.46,72.35
20:55:00,server_1,32.43,16.42,339.29,320.71,44.02
20:55:00,server_2,44.41,49.67,491.91,491.09,67.14
20:55:00,server_3,3.32,90.39,75.47,78.74,0.0
20:55:00,server_4,35.71,45.85,362.81,266.19,82.25
20:55:00,server_10,39.6,38.58,449.29,657.73,0.0
20:55:00,server_6,86.81,92.75,878.5,1097.68,143.13
20:55:00,server_7,56.88,51.98,14763.03,16320.77,196.66
20:55:00,server_8,49.91,41.37,485.54,664.39,26.71
20:55:00,server_5,65.56,59.94,3972.68,4331.33,1423.44
20:55:05,server_11,13.85,92.04,98.17,69.04,5.69
20:55:05,server_19,34.81,37.45,138.58,125.59,3717.75
20:55:05,server_18,25.32,97.63,289.07,187.93,92.7
20:55:05,server_17,27.6,26.43,92.5,57.05,9522.37
20:55:05,server_16,22.96,27.47,251.53,142.77,28.27
20:55:05,server_15,33.33,27.43,318.74,277.34,22.26
20:55:05,server_14,31.47,29.56,347.78,431.5,64.76
20:55:05,server_13,92.89,91.25,917.69,1159.7,62.51
20:55:05,server_12,96.3,84.93,939.09,744.88,206.78
20:55:05,server_20,34.7,39.8,328.47,387.59,60.71
20:55:05,server_10,41.14,37.34,197.29,152.38,9758.68
20:55:05,server_8,87.98,89.7,913.59,746.49,94.79
20:55:05,server_7,85.91,93.9,754.23,434.04,98.99
20:55:05,server_6,59.3,50.11,19136.35,19784.61,80.31
20:55:05,server_5,25.96,15.63,321.53,226.34,40.97
20:55:05,server_4,46.82,59.0,480.13,445.94,93.02
20:55:05,server_3,50.14,48.36,1050.47,871.9,1766.35
20:55:05,server_2,50.32,64.31,502.35,701.45,0.0
20:55:05,server_1,63.56,75.86,593.64,386.54,129.13
20:55:05,server_9,56.93,63.28,616.79,493.23,93.73
20:55:10,server_13,61.96,55.62,5672.25,6661.88,36.18
20:55:10,server_14,43.96,46.38,406.04,417.59,18.67
20:55:10,server_15,46.49,44.42,4087.93,3947.54,1812.04
20:55:10,server_12,32.08,35.09,116.59,141.35,4207.45
20:55:10,server_17,80.89,18.4,794.53,1178.14,89.64
20:55:10,server_18,47.25,68.86,449.18,274.06,49.92
20:55:10,server_19,95.92,14.47,934.92,955.46,131.88
20:55:10,server_16,69.69,64.6,731.55,696.4,65.12
20:55:10,server_11,64.13,74.41,591.29,883.56,51.13
20:55:10,server_20,94.82,27.82,976.81,1053.92,110.0
20:55:10,server_9,53.88,71.54,568.25,355.82,41.86
20:55:10,server_1,65.49,82.18,657.21,949.71,15.95
20:55:10,server_2,79.52,31.15,14983.1,12730.61,116.62
20:55:10,server_3,94.48,91.41,950.19,685.27,198.31
20:55:10,server_4,69.81,37.63,15884.56,13890.18,196.95
20:55:10,server_10,62.09,63.08,564.82,656.42,5.94
20:55:10,server_6,65.15,82.38,566.98,514.61,110.64
20:55:10,server_7,28.57,33.8,276.62,160.63,47.59
20:55:10,server_8,31.53,38.91,324.02,438.56,9.66
20:55:10,server_5,40.3,39.31,406.43,493.14,35.47
20:55:15,server_19,56.3,64.56,595.16,670.09,33.09
20:55:15,server_18,92.94,98.1,898.74,739.14,123.15
20:55:15,server_17,57.43,72.43,500.65,566.27,0.0
20:55:15,server_16,56.77,37.52,8605.06,8353.1,186.95
20:55:15,server_15,31.02,41.78,357.73,387.88,114.02
20:55:15,server_14,86.43,90.02,951.89,1123.68,57.67
20:55:15,server_13,52.42,47.73,541.05,366.43,93.0
20:55:15,server_12,1.32,81.7,17.84,9.06,80.19
20:55:15,server_11,45.38,56.0,510.74,720.34,154.53
20:55:15,server_20,35.24,42.73,127.38,89.78,9079.24
20:55:15,server_9,63.38,58.1,702.2,797.24,97.11
20:55:15,server_1,98.42,97.16,917.51,581.96,49.29
20:55:15,server_2,46.92,41.7,397.12,283.9,60.09
20:55:15,server_3,52.27,39.03,17376.2,17799.65,114.69
20:55:15,server_4,81.73,15.84,870.8,841.15,87.55
20:55:15,server_10,53.59,57.71,18319.2,18015.32,75.38
20:55:15,server_6,90.7,99.12,909.89,1329.78,130.37
20:55:15,server_7,44.18,56.68,392.01,552.08,28.37
20:55:15,server_8,87.66,5.48,846.81,989.39,0.0
20:55:15,server_5,58.43,47.37,4721.9,4467.15,752.62
20:55:20,server_11,40.88,55.89,439.26,489.26,0.0
20:55:20,server_19,46.48,51.73,566.29,846.83,60.06
20:55:20,server_18,54.38,60.48,534.25,655.32,11.84
20:55:20,server_17,63.24,65.52,656.76,760.97,98.82
20:55:20,server_16,84.02,0.09,893.51,530.73,54.3
20:55:20,server_15,1.16,89.44,27.18,26.49,57.0
20:55:20,server_14,51.01,52.78,525.09,381.46,85.26
20:55:20,server_13,86.65,1.09,896.74,1081.4,143.06
20:55:20,server_12,27.9,92.17,211.8,227.51,105.1
20:55:20,server_20,7.67,95.8,120.44,162.49,23.24
20:55:20,server_10,56.29,58.89,508.87,379.98,112.25
20:55:20,server_8,63.06,36.25,11274.0,9693.22,132.22
20:55:20,server_9,99.53,1.35,1021.8,539.89,102.81
20:55:20,server_1,68.73,40.14,2997.73,3371.38,797.39
20:55:20,server_2,51.43,48.18,580.46,711.8,30.31
20:55:20,server_3,36.98,56.34,409.85,424.34,14.82
20:55:20,server_5,35.92,33.23,414.82,371.82,64.34
20:55:20,server_6,39.74,43.33,374.65,305.56,23.19
20:55:20,server_7,44.42,40.55,457.31,576.41,15.87
20:55:20,server_4,39.79,32.19,58.98,33.34,3067.25
20:55:25,server_20,69.19,76.39,606.6,799.37,58.86
20:55:25,server_11,50.69,57.0,2349.83,2059.34,1206.25
20:55:25,server_18,41.06,47.07,305.86,388.14,9.44
20:55:25,server_17,52.18,54.8,430.97,298.55,104.15
20:55:25,server_16,69.78,86.34,667.98,646.73,89.23
20:55:25,server_15,24.77,24.8,255.32,265.06,26.98
20:55:25,server_14,86.64,19.55,887.84,773.69,31.54
20:55:25,server_13,85.69,8.25,843.39,728.09,98.23
20:55:25,server_12,41.68,57.4,416.1,453.58,17.36
20:55:25,server_19,68.58,70.8,712.13,721.45,113.18
20:55:25,server_10,67.3,78.02,633.77,780.23,174.11
20:55:25,server_8,55.51,59.04,19428.68,17990.46,54.21
20:55:25,server_1,25.25,25.32,257.6,134.62,24.51
20:55:25,server_2,55.81,66.09,565.12,617.8,137.66
20:55:25,server_3,58.82,81.72,605.3,513.73,37.61
20:55:25,server_9,81.02,15.85,864.52,511.67,47.22
20:55:25,server_5,95.92,99.53,935.42,788.96,112.13
20:55:25,server_6,43.08,48.73,112.21,142.72,9406.0
20:55:25,server_7,95.05,98.75,1027.48,677.84,173.24
20:55:25,server_4,57.14,65.14,594.86,814.42,0.0
20:55:30,server_12,41.5,27.07,58.99,70.75,7474.27
20:55:30,server_19,53.35,33.19,496.54,382.93,19.89
20:55:30,server_18,21.75,89.35,216.42,263.86,1.65
20:55:30,server_17,97.39,80.78,981.83,608.13,188.59
20:55:30,server_16,48.16,50.37,1505.76,1230.85,906.94
20:55:30,server_15,21.11,83.51,240.14,285.15,110.15
20:55:30,server_14,26.97,36.86,213.43,163.5,13.67
20:55:30,server_13,20.33,91.36,237.37,283.51,0.0
20:55:30,server_11,50.51,54.23,475.88,534.11,10.74
20:55:30,server_20,43.62,33.63,83.08,98.92,4611.09
20:55:30,server_9,94.15,90.05,959.18,875.68,64.24
20:55:30,server_1,65.37,68.9,661.0,917.38,55.18
20:55:30,server_2,61.22,44.01,2822.02,3260.75,1085.66
20:55:30,server_3,86.21,94.84,943.45,1108.23,96.75
20:55:30,server_4,49.3,36.77,541.46,358.9,56.88
20:55:30,server_10,20.31,86.63,214.65,127.73,97.82
20:55:30,server_6,64.74,73.17,662.84,581.55,77.0
20:55:30,server_7,72.67,47.2,6443.43,6238.23,3.99
20:55:30,server_8,67.17,71.58,697.09,994.79,35.36
20:55:30,server_5,14.05,90.0,194.18,131.68,1.16
20:55:35,server_11,2.14,89.86,58.2,75.26,165.38
20:55:35,server_19,5.53,96.18,37.04,34.17,58.61
20:55:35,server_18,90.8,95.67,859.11,1276.87,57.63
20:55:35,server_17,59.39,69.83,594.33,725.79,30.93
20:55:35,server_16,79.85,38.84,12826.87,11595.4,96.73
20:55:35,server_15,97.75,23.76,1000.45,1153.44,143.19
20:55:35,server_14,66.51,54.48,5280.51,4510.1,189.26
20:55:35,server_13,0.64,99.42,0.0,0.0,0.0
20:55:35,server_12,59.68,61.56,588.99,660.66,99.72
20:55:35,server_20,28.26,24.48,267.32,202.53,52.94
20:55:35,server_10,63.56,77.9,605.88,369.83,114.95
20:55:35,server_8,67.33,54.94,677.53,882.75,69.51
20:55:35,server_7,61.11,66.92,590.72,337.71,32.61
20:55:35,server_6,42.42,35.94,402.61,292.44,50.58
20:55:35,server_5,40.5,46.54,173.12,255.82,7091.32
20:55:35,server_4,84.47,12.32,904.11,777.67,0.0
20:55:35,server_3,54.25,56.72,3603.51,4050.16,1972.01
20:55:35,server_2,48.9,29.57,54.07,43.06,6452.47
20:55:35,server_1,69.62,56.6,2564.24,2833.12,1979.61
20:55:35,server_9,13.33,88.42,199.83,228.26,3.52
20:55:40,server_13,52.35,48.15,11953.39,13055.42,42.07
20:55:40,server_14,29.12,32.86,267.7,248.58,13.22
20:55:40,server_16,21.64,47.98,145.68,129.5,5476.1
20:55:40,server_12,0.05,89.27,0.0,0.0,79.59
20:55:40,server_18,92.71,19.68,939.28,1075.27,0.0
20:55:40,server_19,50.79,30.25,18613.61,20188.15,72.91
20:55:40,server_20,54.56,30.96,6889.69,6587.18,157.1
